2024-01-10 11:37:56,299 INFO    StreamThr :1365088 [internal.py:wandb_internal():86] W&B internal server running at pid: 1365088, started at: 2024-01-10 11:37:56.298549
2024-01-10 11:37:57,900 DEBUG   HandlerThread:1365088 [system_monitor.py:probe():223] {'os': 'Linux-5.15.0-89-generic-x86_64-with-glibc2.35', 'python': '3.10.12', 'heartbeatAt': '2024-01-10T03:37:57.867924', 'startedAt': '2024-01-10T03:37:56.278129', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'ELECTRA.ipynb', 'codePathLocal': 'ELECTRA.ipynb', 'git': {'remote': 'https://github.com/shannentan22/CS198Repository.git', 'commit': 'aaf5d4729f89985f92b486bc1f84def497bb4f34'}, 'email': 'shannentan22@gmail.com', 'root': '/home/nlpbiodiv2023/CS198Repository', 'host': 'io', 'username': 'nlpbiodiv2023', 'executable': '/bin/python3', 'cpu_count': 6, 'cpu_count_logical': 6, 'cpu_freq': {'current': 1899.9996666666666, 'min': 800.0, 'max': 1900.0}, 'cpu_freq_per_core': [{'current': 1900.0, 'min': 800.0, 'max': 1900.0}, {'current': 1900.0, 'min': 800.0, 'max': 1900.0}, {'current': 1900.0, 'min': 800.0, 'max': 1900.0}, {'current': 1899.999, 'min': 800.0, 'max': 1900.0}, {'current': 1899.999, 'min': 800.0, 'max': 1900.0}, {'current': 1900.0, 'min': 800.0, 'max': 1900.0}], 'disk': {'/': {'total': 915.3232879638672, 'used': 350.72412490844727}}, 'gpu': 'NVIDIA GeForce RTX 3060', 'gpu_count': 2, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060', 'memory_total': 12884901888}, {'name': 'NVIDIA GeForce RTX 3060', 'memory_total': 12884901888}], 'memory': {'total': 30.991832733154297}}
2024-01-10 11:37:57,900 INFO    HandlerThread:1365088 [system_monitor.py:probe():224] Finished collecting system info
2024-01-10 11:37:57,900 INFO    HandlerThread:1365088 [system_monitor.py:probe():227] Publishing system info
2024-01-10 11:37:57,901 INFO    HandlerThread:1365088 [system_monitor.py:probe():229] Finished publishing system info
2024-01-10 11:37:57,910 DEBUG   SenderThread:1365088 [sender.py:send():382] send: files
2024-01-10 11:37:57,911 INFO    SenderThread:1365088 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-01-10 11:37:57,928 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: python_packages
2024-01-10 11:37:57,928 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: python_packages
2024-01-10 11:37:57,934 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:37:57,935 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:37:57,950 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:37:57,951 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: pause
2024-01-10 11:37:57,951 INFO    HandlerThread:1365088 [handler.py:handle_request_pause():708] stopping system metrics thread
2024-01-10 11:37:57,951 INFO    HandlerThread:1365088 [system_monitor.py:finish():203] Stopping system monitor
2024-01-10 11:37:57,952 INFO    HandlerThread:1365088 [interfaces.py:finish():202] Joined cpu monitor
2024-01-10 11:37:57,955 INFO    HandlerThread:1365088 [interfaces.py:finish():202] Joined disk monitor
2024-01-10 11:37:57,958 DEBUG   SystemMonitor:1365088 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-10 11:37:57,973 DEBUG   SystemMonitor:1365088 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-01-10 11:37:57,973 DEBUG   SystemMonitor:1365088 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-01-10 11:37:58,115 INFO    HandlerThread:1365088 [interfaces.py:finish():202] Joined gpu monitor
2024-01-10 11:37:58,115 INFO    HandlerThread:1365088 [interfaces.py:finish():202] Joined memory monitor
2024-01-10 11:37:58,115 INFO    HandlerThread:1365088 [interfaces.py:finish():202] Joined network monitor
2024-01-10 11:37:58,314 INFO    Thread-12 :1365088 [dir_watcher.py:_on_file_created():271] file/dir created: /home/nlpbiodiv2023/CS198Repository/Finetuning/wandb/run-20240110_113756-5vbcl70m/files/requirements.txt
2024-01-10 11:37:58,314 INFO    Thread-12 :1365088 [dir_watcher.py:_on_file_created():271] file/dir created: /home/nlpbiodiv2023/CS198Repository/Finetuning/wandb/run-20240110_113756-5vbcl70m/files/wandb-metadata.json
2024-01-10 11:37:58,559 DEBUG   SenderThread:1365088 [sender.py:send():382] send: telemetry
2024-01-10 11:37:58,559 DEBUG   SenderThread:1365088 [sender.py:send():382] send: stats
2024-01-10 11:37:59,439 INFO    wandb-upload_0:1365088 [upload_job.py:push():131] Uploaded file /tmp/tmpg5tcrt8rwandb/1lotqmam-wandb-metadata.json
2024-01-10 11:38:01,573 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:38:06,574 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:38:08,452 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: resume
2024-01-10 11:38:08,452 INFO    HandlerThread:1365088 [handler.py:handle_request_resume():699] starting system metrics thread
2024-01-10 11:38:08,452 INFO    HandlerThread:1365088 [system_monitor.py:start():194] Starting system monitor
2024-01-10 11:38:08,453 INFO    SystemMonitor:1365088 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-01-10 11:38:08,456 INFO    SystemMonitor:1365088 [interfaces.py:start():190] Started cpu monitoring
2024-01-10 11:38:08,462 INFO    SystemMonitor:1365088 [interfaces.py:start():190] Started disk monitoring
2024-01-10 11:38:08,470 INFO    SystemMonitor:1365088 [interfaces.py:start():190] Started gpu monitoring
2024-01-10 11:38:08,478 INFO    SystemMonitor:1365088 [interfaces.py:start():190] Started memory monitoring
2024-01-10 11:38:08,490 INFO    SystemMonitor:1365088 [interfaces.py:start():190] Started network monitoring
2024-01-10 11:38:09,316 INFO    Thread-12 :1365088 [dir_watcher.py:_on_file_created():271] file/dir created: /home/nlpbiodiv2023/CS198Repository/Finetuning/wandb/run-20240110_113756-5vbcl70m/files/output.log
2024-01-10 11:38:09,863 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: log_artifact
2024-01-10 11:38:09,864 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: log_artifact
2024-01-10 11:38:09,876 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: pause
2024-01-10 11:38:09,877 INFO    HandlerThread:1365088 [handler.py:handle_request_pause():708] stopping system metrics thread
2024-01-10 11:38:09,877 INFO    HandlerThread:1365088 [system_monitor.py:finish():203] Stopping system monitor
2024-01-10 11:38:09,877 DEBUG   SystemMonitor:1365088 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-10 11:38:09,877 INFO    HandlerThread:1365088 [interfaces.py:finish():202] Joined cpu monitor
2024-01-10 11:38:09,885 INFO    HandlerThread:1365088 [interfaces.py:finish():202] Joined disk monitor
2024-01-10 11:38:09,884 DEBUG   SystemMonitor:1365088 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-01-10 11:38:09,885 DEBUG   SystemMonitor:1365088 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-01-10 11:38:10,013 INFO    HandlerThread:1365088 [interfaces.py:finish():202] Joined gpu monitor
2024-01-10 11:38:10,013 INFO    HandlerThread:1365088 [interfaces.py:finish():202] Joined memory monitor
2024-01-10 11:38:10,014 INFO    HandlerThread:1365088 [interfaces.py:finish():202] Joined network monitor
2024-01-10 11:38:11,099 INFO    SenderThread:1365088 [sender.py:send_request_log_artifact():1470] logged artifact electra-small-discriminator - {'id': 'QXJ0aWZhY3Q6Njg2NjE2OTE3', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEyODgwMDI0MA==', 'latestArtifact': None}}
2024-01-10 11:38:11,100 DEBUG   SenderThread:1365088 [sender.py:send():382] send: stats
2024-01-10 11:38:11,317 INFO    Thread-12 :1365088 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nlpbiodiv2023/CS198Repository/Finetuning/wandb/run-20240110_113756-5vbcl70m/files/output.log
2024-01-10 11:38:12,101 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:38:12,932 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:38:12,932 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:38:12,945 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:38:13,945 INFO    wandb-upload_4:1365088 [upload_job.py:push():89] Uploaded file /home/nlpbiodiv2023/.local/share/wandb/artifacts/staging/tmpblyu5c67
2024-01-10 11:38:13,984 INFO    wandb-upload_1:1365088 [upload_job.py:push():89] Uploaded file /home/nlpbiodiv2023/.local/share/wandb/artifacts/staging/tmpx332z1v2
2024-01-10 11:38:13,985 INFO    wandb-upload_5:1365088 [upload_job.py:push():89] Uploaded file /home/nlpbiodiv2023/.local/share/wandb/artifacts/staging/tmpx639e3j7
2024-01-10 11:38:13,997 INFO    wandb-upload_2:1365088 [upload_job.py:push():89] Uploaded file /home/nlpbiodiv2023/.local/share/wandb/artifacts/staging/tmpqxwu50ps
2024-01-10 11:38:14,496 INFO    wandb-upload_6:1365088 [upload_job.py:push():89] Uploaded file /home/nlpbiodiv2023/.local/share/wandb/artifacts/staging/tmp4r5x6oz5
2024-01-10 11:38:15,058 INFO    wandb-upload_3:1365088 [upload_job.py:push():89] Uploaded file /home/nlpbiodiv2023/.local/share/wandb/artifacts/staging/tmp8l4dteap
2024-01-10 11:38:17,204 INFO    wandb-upload_0:1365088 [upload_job.py:push():89] Uploaded file /home/nlpbiodiv2023/.local/share/wandb/artifacts/staging/tmp9375smd1
2024-01-10 11:38:17,219 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:38:22,220 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:38:27,226 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:38:27,931 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:38:27,931 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:38:27,974 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:38:28,324 INFO    Thread-12 :1365088 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/nlpbiodiv2023/CS198Repository/Finetuning/wandb/run-20240110_113756-5vbcl70m/files/config.yaml
2024-01-10 11:38:33,227 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:38:38,228 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:38:42,931 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:38:42,931 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:38:42,974 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:38:44,223 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:38:49,224 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:38:54,225 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:38:57,931 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:38:57,932 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:38:57,978 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:38:59,257 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:39:04,258 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:39:09,259 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:39:12,931 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:39:12,932 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:39:12,978 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:39:15,228 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:39:20,228 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:39:25,229 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:39:27,931 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:39:27,932 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:39:27,978 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:39:31,202 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:39:36,203 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:39:41,204 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:39:42,931 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:39:42,932 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:39:42,974 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:39:46,262 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:39:51,263 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:39:56,264 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:39:57,932 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:39:57,932 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:39:57,974 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:40:02,234 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:40:07,235 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:40:12,236 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:40:12,932 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:40:12,933 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:40:12,974 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:40:17,252 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:40:22,253 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:40:27,254 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:40:27,932 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:40:27,933 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:40:27,978 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:40:33,206 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:40:38,207 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:40:42,932 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:40:42,933 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:40:42,978 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:40:43,225 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:40:48,226 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:40:53,227 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:40:57,932 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:40:57,933 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:40:57,974 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:40:59,201 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:41:04,202 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:41:09,203 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:41:12,932 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:41:12,933 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:41:12,974 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:41:14,263 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:41:19,263 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:41:24,264 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:41:27,932 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:41:27,933 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:41:27,974 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:41:29,283 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:41:34,284 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:41:39,285 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:41:42,933 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:41:42,933 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:41:42,978 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:41:44,300 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:41:49,301 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:41:54,302 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:41:57,933 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:41:57,933 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:41:57,974 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:42:00,291 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:42:05,292 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:42:10,293 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:42:12,933 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:42:12,933 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:42:12,974 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:42:16,260 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:42:21,261 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:42:26,262 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:42:27,933 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:42:27,933 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:42:27,978 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:42:32,210 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:42:37,211 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:42:42,212 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:42:42,933 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:42:42,933 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:42:42,974 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:42:47,315 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:42:52,316 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:42:57,317 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:42:57,933 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:42:57,934 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:42:57,974 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:43:03,299 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:43:08,300 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:43:12,933 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:43:12,934 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:43:12,974 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:43:14,293 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:43:19,294 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:43:24,295 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:43:27,933 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:43:27,934 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:43:27,974 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:43:29,522 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:43:34,523 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:43:39,524 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:43:42,934 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:43:42,934 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:43:42,978 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:43:45,300 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:43:50,301 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:43:55,302 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:43:57,934 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: stop_status
2024-01-10 11:43:57,934 DEBUG   SenderThread:1365088 [sender.py:send_request():409] send_request: stop_status
2024-01-10 11:43:57,978 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-10 11:44:01,241 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:44:06,242 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
2024-01-10 11:44:11,244 DEBUG   HandlerThread:1365088 [handler.py:handle_request():146] handle_request: status_report
